RetainedTxp	DuplicateTxp
lcl|NT_033778.4_cds_NP_611006.1_14174	lcl|NT_033778.4_cds_NP_001188937.1_14177
lcl|NT_033779.5_cds_NP_723350.1_7732	lcl|NT_033779.5_cds_NP_001285742.1_7733
lcl|NT_033778.4_cds_NP_652314.1_11516	lcl|NT_033778.4_cds_NP_001260741.1_11517
lcl|NC_004354.4_cds_NP_525032.2_94	lcl|NC_004354.4_cds_NP_788852.2_95
lcl|NT_033779.5_cds_NP_609505.1_8773	lcl|NT_033779.5_cds_NP_723672.1_8774
lcl|NT_033778.4_cds_NP_610918.1_13898	lcl|NT_033778.4_cds_NP_001286398.1_13899
lcl|NC_004354.4_cds_NP_572369.3_1630	lcl|NC_004354.4_cds_NP_001284973.1_1631
lcl|NT_037436.4_cds_NP_788511.1_21416	lcl|NT_037436.4_cds_NP_996101.1_21417
lcl|NT_033777.3_cds_NP_524236.2_23606	lcl|NT_033777.3_cds_NP_001287177.1_23607
lcl|NT_033777.3_cds_NP_524236.2_23606	lcl|NT_033777.3_cds_NP_001287178.1_23608
lcl|NT_033777.3_cds_NP_524236.2_23606	lcl|NT_033777.3_cds_NP_001287179.1_23609
lcl|NT_037436.4_cds_NP_995960.2_17838	lcl|NT_037436.4_cds_NP_001286905.1_17839
lcl|NT_033778.4_cds_NP_788303.1_12728	lcl|NT_033778.4_cds_NP_001246236.1_12729
lcl|NT_033777.3_cds_NP_001097940.1_29303	lcl|NT_033777.3_cds_NP_001287554.1_29304
lcl|NT_033779.5_cds_NP_724018.1_9879	lcl|NT_033779.5_cds_NP_001260519.1_9880
lcl|NT_037436.4_cds_NP_001027111.1_18844	lcl|NT_037436.4_cds_NP_001027112.1_18845
lcl|NT_037436.4_cds_NP_001027111.1_18844	lcl|NT_037436.4_cds_NP_001027113.1_18846
lcl|NT_033779.5_cds_NP_609043.1_7227	lcl|NT_033779.5_cds_NP_001285677.1_7228
lcl|NC_004354.4_cds_NP_572276.1_1346	lcl|NC_004354.4_cds_NP_001259264.1_1347
lcl|NT_037436.4_cds_NP_001137974.1_22142	lcl|NT_037436.4_cds_NP_536789.3_22143
lcl|NT_037436.4_cds_NP_001137974.1_22142	lcl|NT_037436.4_cds_NP_001303382.1_22144
lcl|NT_033778.4_cds_NP_611699.1_16385	lcl|NT_033778.4_cds_NP_788428.2_16386
lcl|NT_033778.4_cds_NP_611699.1_16385	lcl|NT_033778.4_cds_NP_001286737.1_16387
lcl|NC_004354.4_cds_NP_001162779.1_4212	lcl|NC_004354.4_cds_NP_001259629.1_4213
lcl|NT_033777.3_cds_NP_649991.2_24945	lcl|NT_033777.3_cds_NP_731469.2_24946
lcl|NT_033777.3_cds_NP_649991.2_24945	lcl|NT_033777.3_cds_NP_996192.1_24947
lcl|NT_033777.3_cds_NP_652322.1_23490	lcl|NT_033777.3_cds_NP_001287167.1_23491
lcl|NT_033777.3_cds_NP_652322.1_23490	lcl|NT_033777.3_cds_NP_001287168.1_23492
lcl|NT_033779.5_cds_NP_001033896.1_8606	lcl|NT_033779.5_cds_NP_001033897.1_8607
lcl|NT_033777.3_cds_NP_001287450.2_27712	lcl|NT_033777.3_cds_NP_001303523.2_27713
lcl|NT_033777.3_cds_NP_732384.1_27089	lcl|NT_033777.3_cds_NP_650761.2_27090
lcl|NT_033777.3_cds_NP_732384.1_27089	lcl|NT_033777.3_cds_NP_001262718.1_27091
lcl|NT_033777.3_cds_NP_732384.1_27089	lcl|NT_033777.3_cds_NP_001262719.1_27092
lcl|NT_033779.5_cds_NP_001260404.1_8959	lcl|NT_033779.5_cds_NP_001260405.1_8960
lcl|NT_033779.5_cds_NP_001260404.1_8959	lcl|NT_033779.5_cds_NP_001260406.1_8961
lcl|NT_033779.5_cds_NP_001260404.1_8959	lcl|NT_033779.5_cds_NP_001260407.1_8962
lcl|NT_037436.4_cds_NP_523985.1_19690	lcl|NT_037436.4_cds_NP_729423.1_19691
lcl|NT_037436.4_cds_NP_523985.1_19690	lcl|NT_037436.4_cds_NP_729424.1_19692
lcl|NT_033778.4_cds_NP_001356891.1_13137	lcl|NT_033778.4_cds_NP_001356907.1_13138
lcl|NT_033779.5_cds_NP_609794.1_9757	lcl|NT_033779.5_cds_NP_001285981.1_9758
lcl|NC_004354.4_cds_NP_572739.1_2764	lcl|NC_004354.4_cds_NP_001285135.1_2765
lcl|NT_037436.4_cds_NP_524782.2_18906	lcl|NT_037436.4_cds_NP_001261460.1_18907
lcl|NT_037436.4_cds_NP_788449.1_17623	lcl|NT_037436.4_cds_NP_788448.1_17624
lcl|NT_033777.3_cds_NP_001138015.1_23897	lcl|NT_033777.3_cds_NP_731081.2_23898
lcl|NT_033777.3_cds_NP_001138015.1_23897	lcl|NT_033777.3_cds_NP_649654.3_23899
lcl|NT_033777.3_cds_NP_650446.2_26187	lcl|NT_033777.3_cds_NP_732014.2_26188
lcl|NT_033777.3_cds_NP_649522.1_23525	lcl|NT_033777.3_cds_NP_001262277.1_23526
lcl|NT_033778.4_cds_NP_611556.2_15944	lcl|NT_033778.4_cds_NP_611555.2_15945
lcl|NT_033778.4_cds_NP_611556.2_15944	lcl|NT_033778.4_cds_NP_001261118.1_15946
lcl|NT_037436.4_cds_NP_647642.2_17771	lcl|NT_037436.4_cds_NP_001246548.1_17772
lcl|NC_004354.4_cds_NP_572690.1_2604	lcl|NC_004354.4_cds_NP_001245618.1_2605
lcl|NT_033779.5_cds_NP_608640.2_5959	lcl|NT_033779.5_cds_NP_001259896.1_5960
lcl|NT_033778.4_cds_NP_724520.1_11572	lcl|NT_033778.4_cds_NP_001260752.1_11573
lcl|NT_033778.4_cds_NP_611146.1_14694	lcl|NT_033778.4_cds_NP_001286496.1_14695
lcl|NT_033778.4_cds_NP_611146.1_14694	lcl|NT_033778.4_cds_NP_001286497.1_14696
lcl|NT_033779.5_cds_NP_001137808.1_7665	lcl|NT_033779.5_cds_NP_723328.2_7666
lcl|NT_033779.5_cds_NP_001137808.1_7665	lcl|NT_033779.5_cds_NP_609168.2_7667
lcl|NT_033779.5_cds_NP_001137808.1_7665	lcl|NT_033779.5_cds_NP_001285731.1_7668
lcl|NT_033779.5_cds_NP_001137808.1_7665	lcl|NT_033779.5_cds_NP_001285732.1_7669
lcl|NT_033778.4_cds_NP_652075.1_14150	lcl|NT_033778.4_cds_NP_001286431.1_14151
lcl|NT_033778.4_cds_NP_652075.1_14150	lcl|NT_033778.4_cds_NP_001286432.1_14152
lcl|NC_004354.4_cds_NP_572682.1_2580	lcl|NC_004354.4_cds_NP_727485.1_2581
lcl|NC_004354.4_cds_NP_572682.1_2580	lcl|NC_004354.4_cds_NP_001259437.1_2582
lcl|NT_033777.3_cds_NP_650401.1_26053	lcl|NT_033777.3_cds_NP_731954.1_26054
lcl|NT_033779.5_cds_NP_609494.1_8716	lcl|NT_033779.5_cds_NP_001285833.1_8717
lcl|NC_004354.4_cds_NP_523399.1_4528	lcl|NC_004354.4_cds_NP_728145.1_4529
lcl|NC_004354.4_cds_NP_523399.1_4528	lcl|NC_004354.4_cds_NP_001245736.1_4530
lcl|NC_004354.4_cds_NP_523399.1_4528	lcl|NC_004354.4_cds_NP_001259671.1_4531
lcl|NC_004354.4_cds_NP_523399.1_4528	lcl|NC_004354.4_cds_NP_001259672.1_4532
lcl|NC_004354.4_cds_NP_523399.1_4528	lcl|NC_004354.4_cds_NP_996500.1_4533
lcl|NT_033779.5_cds_NP_609145.2_7601	lcl|NT_033779.5_cds_NP_001285714.1_7602
lcl|NT_033777.3_cds_NP_001034052.2_25725	lcl|NT_033777.3_cds_NP_001247086.1_25726
lcl|NT_033778.4_cds_NP_611666.2_16305	lcl|NT_033778.4_cds_NP_001286718.1_16306
lcl|NT_033778.4_cds_NP_652014.1_12952	lcl|NT_033778.4_cds_NP_724974.1_12953
lcl|NT_033777.3_cds_NP_651706.1_29807	lcl|NT_033777.3_cds_NP_001263076.1_29808
lcl|NT_033778.4_cds_NP_001163081.1_12003	lcl|NT_033778.4_cds_NP_001163082.1_12004
lcl|NT_033778.4_cds_NP_001163081.1_12003	lcl|NT_033778.4_cds_NP_001163083.1_12005
lcl|NT_033778.4_cds_NP_001163081.1_12003	lcl|NT_033778.4_cds_NP_724643.2_12006
lcl|NC_004354.4_cds_NP_572458.3_1889	lcl|NC_004354.4_cds_NP_001188559.1_1890
lcl|NC_004354.4_cds_NP_572458.3_1889	lcl|NC_004354.4_cds_NP_001188560.1_1891
lcl|NC_004354.4_cds_NP_511052.1_1341	lcl|NC_004354.4_cds_NP_727048.1_1342
lcl|NC_004354.4_cds_NP_511052.1_1341	lcl|NC_004354.4_cds_NP_001014725.1_1343
lcl|NC_004354.4_cds_NP_511052.1_1341	lcl|NC_004354.4_cds_NP_001014726.1_1344
lcl|NC_004354.4_cds_NP_511052.1_1341	lcl|NC_004354.4_cds_NP_001284915.1_1345
lcl|NT_033779.5_cds_NP_608658.1_6021	lcl|NT_033779.5_cds_NP_001014460.1_6022
lcl|NT_033779.5_cds_NP_608658.1_6021	lcl|NT_033779.5_cds_NP_001027220.1_6023
lcl|NC_004354.4_cds_NP_572345.1_1562	lcl|NC_004354.4_cds_NP_727116.1_1563
lcl|NC_004354.4_cds_NP_572345.1_1562	lcl|NC_004354.4_cds_NP_727117.1_1564
lcl|NC_004354.4_cds_NP_572345.1_1562	lcl|NC_004354.4_cds_NP_001284957.1_1565
lcl|NC_004354.4_cds_NP_572345.1_1562	lcl|NC_004354.4_cds_NP_001284958.1_1566
lcl|NC_004354.4_cds_NP_572345.1_1562	lcl|NC_004354.4_cds_NP_001284959.1_1567
lcl|NC_004354.4_cds_NP_572345.1_1562	lcl|NC_004354.4_cds_NP_001284960.1_1568
lcl|NC_004354.4_cds_NP_727353.1_2245	lcl|NC_004354.4_cds_NP_001188571.1_2246
lcl|NT_033777.3_cds_NP_651027.1_27932	lcl|NT_033777.3_cds_NP_996266.1_27933
lcl|NT_033777.3_cds_NP_651027.1_27932	lcl|NT_033777.3_cds_NP_001287463.1_27934
lcl|NT_033777.3_cds_NP_788676.1_25832	lcl|NT_033777.3_cds_NP_001287318.1_25833
lcl|NT_033777.3_cds_NP_788676.1_25832	lcl|NT_033777.3_cds_NP_001287319.1_25834
lcl|NT_033778.4_cds_NP_725669.1_14912	lcl|NT_033778.4_cds_NP_477202.2_14913
lcl|NT_033777.3_cds_NP_525017.1_26600	lcl|NT_033777.3_cds_NP_001262650.1_26601
lcl|NT_033777.3_cds_NP_525017.1_26600	lcl|NT_033777.3_cds_NP_732186.1_26604
lcl|NC_004354.4_cds_NP_651969.1_2607	lcl|NC_004354.4_cds_NP_727499.1_2608
lcl|NC_004354.4_cds_NP_651969.1_2607	lcl|NC_004354.4_cds_NP_001285111.1_2609
lcl|NC_004354.4_cds_NP_651969.1_2607	lcl|NC_004354.4_cds_NP_001285112.1_2610
lcl|NT_033779.5_cds_NP_724000.1_9839	lcl|NT_033779.5_cds_NP_001162991.1_9840
lcl|NT_033779.5_cds_NP_477438.1_9229	lcl|NT_033779.5_cds_NP_001285901.1_9230
lcl|NT_033779.5_cds_NP_542444.1_10572	lcl|NT_033779.5_cds_NP_001188855.1_10573
lcl|NT_033777.3_cds_NP_733418.1_30262	lcl|NT_033777.3_cds_NP_733419.1_30263
lcl|NT_033779.5_cds_NP_995622.1_6350	lcl|NT_033779.5_cds_NP_524648.3_6351
lcl|NT_033779.5_cds_NP_995622.1_6350	lcl|NT_033779.5_cds_NP_608768.2_6352
lcl|NT_033779.5_cds_NP_652352.1_5952	lcl|NT_033779.5_cds_NP_001259893.1_5953
lcl|NC_004354.4_cds_NP_727335.1_2197	lcl|NC_004354.4_cds_NP_001188568.1_2198
lcl|NT_037436.4_cds_NP_649189.2_22388	lcl|NT_037436.4_cds_NP_001262094.1_22389
lcl|NT_033777.3_cds_NP_649435.2_23236	lcl|NT_033777.3_cds_NP_730781.1_23237
lcl|NT_033777.3_cds_NP_001097772.1_25792	lcl|NT_033777.3_cds_NP_001262547.1_25793
lcl|NT_037436.4_cds_NP_001261508.1_19198	lcl|NT_037436.4_cds_NP_001261509.1_19199
lcl|NT_037436.4_cds_NP_001261508.1_19198	lcl|NT_037436.4_cds_NP_648107.3_19200
lcl|NT_033779.5_cds_NP_477046.1_9325	lcl|NT_033779.5_cds_NP_723852.1_9326
lcl|NT_033779.5_cds_NP_477046.1_9325	lcl|NT_033779.5_cds_NP_001285915.1_9327
lcl|NT_033777.3_cds_NP_651894.3_30391	lcl|NT_033777.3_cds_NP_001263152.1_30392
lcl|NC_004354.4_cds_NP_572853.2_3079	lcl|NC_004354.4_cds_NP_001285184.1_3080
lcl|NT_033778.4_cds_NP_611868.1_16864	lcl|NT_033778.4_cds_NP_001286807.1_16865
lcl|NT_033777.3_cds_NP_001027183.1_25459	lcl|NT_033777.3_cds_NP_001303464.1_25460
lcl|NT_033777.3_cds_NP_001287445.2_27697	lcl|NT_033777.3_cds_NP_001303520.2_27698
lcl|NT_033778.4_cds_NP_610575.1_12789	lcl|NT_033778.4_cds_NP_995796.2_12790
lcl|NC_004354.4_cds_NP_727078.1_1433	lcl|NC_004354.4_cds_NP_001284937.1_1434
lcl|NC_004354.4_cds_NP_728227.1_4736	lcl|NC_004354.4_cds_NP_001285430.1_4737
lcl|NT_037436.4_cds_NP_730613.2_22706	lcl|NT_037436.4_cds_NP_001287139.1_22707
lcl|NT_033779.5_cds_NP_608675.1_6071	lcl|NT_033779.5_cds_NP_001188684.1_6072
lcl|NT_033779.5_cds_NP_608675.1_6071	lcl|NT_033779.5_cds_NP_001259931.1_6073
lcl|NT_033777.3_cds_NP_001138106.1_28547	lcl|NT_033777.3_cds_NP_001138107.1_28548
lcl|NC_004354.4_cds_NP_727938.1_3898	lcl|NC_004354.4_cds_NP_001259598.1_3899
lcl|NC_004354.4_cds_NP_727938.1_3898	lcl|NC_004354.4_cds_NP_001259599.1_3900
lcl|NC_004354.4_cds_NP_727938.1_3898	lcl|NC_004354.4_cds_NP_001259600.1_3901
lcl|NT_033777.3_cds_NP_733179.1_29280	lcl|NT_033777.3_cds_NP_733180.1_29281
lcl|NT_033777.3_cds_NP_733179.1_29280	lcl|NT_033777.3_cds_NP_733181.1_29282
lcl|NT_033777.3_cds_NP_733179.1_29280	lcl|NT_033777.3_cds_NP_733182.1_29283
lcl|NT_033777.3_cds_NP_733179.1_29280	lcl|NT_033777.3_cds_NP_001263003.1_29284
lcl|NT_033777.3_cds_NP_650207.1_25501	lcl|NT_033777.3_cds_NP_001189212.1_25502
lcl|NT_033778.4_cds_NP_477505.1_16821	lcl|NT_033778.4_cds_NP_001163283.1_16822
lcl|NT_033779.5_cds_NP_995638.1_7236	lcl|NT_033779.5_cds_NP_001285679.1_7237
lcl|NT_033779.5_cds_NP_995638.1_7236	lcl|NT_033779.5_cds_NP_609048.2_7238
lcl|NT_037436.4_cds_NP_729659.1_20237	lcl|NT_037436.4_cds_NP_001261696.1_20238
lcl|NT_033777.3_cds_NP_649836.1_24459	lcl|NT_033777.3_cds_NP_001262388.1_24460
lcl|NT_033777.3_cds_NP_524599.1_30229	lcl|NT_033777.3_cds_NP_001263131.1_30230
lcl|NT_033778.4_cds_NP_610308.2_11844	lcl|NT_033778.4_cds_NP_001260786.1_11845
lcl|NC_004354.4_cds_NP_572400.1_1749	lcl|NC_004354.4_cds_NP_001162692.1_1750
lcl|NT_037436.4_cds_NP_648496.1_20408	lcl|NT_037436.4_cds_NP_729735.1_20409
lcl|NT_037436.4_cds_NP_648496.1_20408	lcl|NT_037436.4_cds_NP_001261722.1_20410
lcl|NT_033779.5_cds_NP_724326.1_10861	lcl|NT_033779.5_cds_NP_610105.2_10862
lcl|NT_033779.5_cds_NP_724326.1_10861	lcl|NT_033779.5_cds_NP_001163032.1_10863
lcl|NT_033779.5_cds_NP_724326.1_10861	lcl|NT_033779.5_cds_NP_001163033.1_10864
lcl|NT_033779.5_cds_NP_724326.1_10861	lcl|NT_033779.5_cds_NP_001163034.1_10865
lcl|NT_033779.5_cds_NP_724326.1_10861	lcl|NT_033779.5_cds_NP_001163035.1_10866
lcl|NT_033779.5_cds_NP_724326.1_10861	lcl|NT_033779.5_cds_NP_001163036.1_10867
lcl|NT_033779.5_cds_NP_724326.1_10861	lcl|NT_033779.5_cds_NP_001163037.1_10868
lcl|NT_033779.5_cds_NP_724326.1_10861	lcl|NT_033779.5_cds_NP_001163038.1_10869
lcl|NT_033779.5_cds_NP_724326.1_10861	lcl|NT_033779.5_cds_NP_001163039.1_10870
lcl|NT_033778.4_cds_NP_001260728.1_11442	lcl|NT_033778.4_cds_NP_610219.2_11443
lcl|NT_037436.4_cds_NP_652430.1_20790	lcl|NT_037436.4_cds_NP_001287059.1_20791
lcl|NC_004354.4_cds_NP_651962.2_1428	lcl|NC_004354.4_cds_NP_001284936.1_1429
lcl|NT_037436.4_cds_NP_729982.1_21027	lcl|NT_037436.4_cds_NP_001163442.1_21028
lcl|NT_033777.3_cds_NP_001247208.1_27379	lcl|NT_033777.3_cds_NP_001247210.1_27380
lcl|NT_033777.3_cds_NP_001247208.1_27379	lcl|NT_033777.3_cds_NP_001287424.1_27381
lcl|NT_037436.4_cds_NP_649162.1_22320	lcl|NT_037436.4_cds_NP_001262080.1_22321
lcl|NC_004354.4_cds_NP_572776.1_2900	lcl|NC_004354.4_cds_NP_001285148.1_2901
lcl|NT_033778.4_cds_NP_525108.2_11889	lcl|NT_033778.4_cds_NP_001033936.1_11890
lcl|NT_037436.4_cds_NP_648023.2_18916	lcl|NT_037436.4_cds_NP_001286952.1_18917
lcl|NT_037436.4_cds_NP_524028.2_20432	lcl|NT_037436.4_cds_NP_729743.1_20433
lcl|NT_037436.4_cds_NP_524028.2_20432	lcl|NT_037436.4_cds_NP_001163420.1_20434
lcl|NT_037436.4_cds_NP_536775.2_21086	lcl|NT_037436.4_cds_NP_001246759.1_21087
lcl|NC_004354.4_cds_NP_573164.2_4189	lcl|NC_004354.4_cds_NP_001245719.1_4190
lcl|NC_004354.4_cds_NP_573164.2_4189	lcl|NC_004354.4_cds_NP_001303562.1_4191
lcl|NT_037436.4_cds_NP_611998.1_17286	lcl|NT_037436.4_cds_NP_001261182.1_17287
lcl|NT_033778.4_cds_NP_523703.2_13205	lcl|NT_033778.4_cds_NP_001303345.1_13206
lcl|NT_033779.5_cds_NP_609706.2_9402	lcl|NT_033779.5_cds_NP_001285929.1_9403
lcl|NT_033778.4_cds_NP_611153.1_14713	lcl|NT_033778.4_cds_NP_001286502.1_14714
lcl|NC_004354.4_cds_NP_726709.2_216	lcl|NC_004354.4_cds_NP_001284763.1_217
lcl|NC_004354.4_cds_NP_726946.1_1108	lcl|NC_004354.4_cds_NP_572181.4_1109
lcl|NT_033778.4_cds_NP_725327.1_13829	lcl|NT_033778.4_cds_NP_001246305.1_13830
lcl|NT_033778.4_cds_NP_725327.1_13829	lcl|NT_033778.4_cds_NP_001246306.1_13831
lcl|NT_037436.4_cds_NP_524206.1_22882	lcl|NT_037436.4_cds_NP_730689.1_22883
lcl|NT_033779.5_cds_NP_609870.1_10095	lcl|NT_033779.5_cds_NP_001286031.1_10096
lcl|NT_033777.3_cds_NP_732550.1_27483	lcl|NT_033777.3_cds_NP_001247211.1_27484
lcl|NT_033777.3_cds_NP_732550.1_27483	lcl|NT_033777.3_cds_NP_001138091.2_27485
lcl|NC_004354.4_cds_NP_569984.2_590	lcl|NC_004354.4_cds_NP_001284805.1_591
lcl|NC_004354.4_cds_NP_001162644.1_572	lcl|NC_004354.4_cds_NP_001284802.1_573
lcl|NC_004354.4_cds_NP_001162644.1_572	lcl|NC_004354.4_cds_NP_001284803.1_574
lcl|NT_033778.4_cds_NP_523726.2_13606	lcl|NT_033778.4_cds_NP_001163134.1_13607
lcl|NT_033778.4_cds_NP_611285.2_15138	lcl|NT_033778.4_cds_NP_001286561.1_15139
lcl|NT_033778.4_cds_NP_524711.1_14605	lcl|NT_033778.4_cds_NP_725567.1_14606
lcl|NT_033778.4_cds_NP_524711.1_14605	lcl|NT_033778.4_cds_NP_725568.1_14607
lcl|NT_033778.4_cds_NP_524711.1_14605	lcl|NT_033778.4_cds_NP_725569.1_14608
lcl|NT_033778.4_cds_NP_524711.1_14605	lcl|NT_033778.4_cds_NP_725570.1_14609
lcl|NT_033778.4_cds_NP_524711.1_14605	lcl|NT_033778.4_cds_NP_001286488.1_14610
lcl|NT_033779.5_cds_NP_609030.1_7206	lcl|NT_033779.5_cds_NP_001260133.1_7207
lcl|NC_004354.4_cds_NP_511168.3_3720	lcl|NC_004354.4_cds_NP_996447.1_3721
lcl|NT_037436.4_cds_NP_001137874.1_17986	lcl|NT_037436.4_cds_NP_728741.1_17987
lcl|NT_033779.5_cds_NP_608741.1_6279	lcl|NT_033779.5_cds_NP_722869.1_6280
lcl|NC_004354.4_cds_NP_523417.2_4992	lcl|NC_004354.4_cds_NP_001245775.1_4993
lcl|NC_004354.4_cds_NP_523417.2_4992	lcl|NC_004354.4_cds_NP_001245776.1_4994
lcl|NT_033778.4_cds_NP_001188961.1_14716	lcl|NT_033778.4_cds_NP_001014532.1_14717
lcl|NT_033777.3_cds_NP_001097713.1_24491	lcl|NT_033777.3_cds_NP_649846.2_24492
lcl|NT_037436.4_cds_NP_001401038.1_21589	lcl|NT_037436.4_cds_NP_001261957.1_21590
lcl|NT_033777.3_cds_NP_001097723.1_24664	lcl|NT_033777.3_cds_NP_001097724.2_24665
lcl|NC_004353.4_cds_NP_726634.1_30704	lcl|NC_004353.4_cds_NP_726636.2_30705
lcl|NT_037436.4_cds_NP_647655.1_17800	lcl|NT_037436.4_cds_NP_728664.1_17801
lcl|NT_037436.4_cds_NP_647655.1_17800	lcl|NT_037436.4_cds_NP_728665.1_17802
lcl|NT_037436.4_cds_NP_647655.1_17800	lcl|NT_037436.4_cds_NP_728666.1_17803
lcl|NT_037436.4_cds_NP_647655.1_17800	lcl|NT_037436.4_cds_NP_728667.1_17804
lcl|NT_037436.4_cds_NP_647655.1_17800	lcl|NT_037436.4_cds_NP_001286904.1_17805
lcl|NC_004354.4_cds_NP_572352.1_1597	lcl|NC_004354.4_cds_NP_727125.1_1598
lcl|NC_004354.4_cds_NP_572352.1_1597	lcl|NC_004354.4_cds_NP_727126.1_1599
lcl|NC_004354.4_cds_NP_572352.1_1597	lcl|NC_004354.4_cds_NP_727127.1_1600
lcl|NC_004354.4_cds_NP_572352.1_1597	lcl|NC_004354.4_cds_NP_727128.1_1601
lcl|NT_033777.3_cds_NP_524324.2_25346	lcl|NT_033777.3_cds_NP_788648.1_25347
lcl|NT_033777.3_cds_NP_524324.2_25346	lcl|NT_033777.3_cds_NP_788649.1_25348
lcl|NC_004354.4_cds_NP_573221.2_4357	lcl|NC_004354.4_cds_NP_728082.2_4358
lcl|NT_033778.4_cds_NP_724654.1_12065	lcl|NT_033778.4_cds_NP_001286189.1_12066
lcl|NT_033779.5_cds_NP_609466.1_8623	lcl|NT_033779.5_cds_NP_001245963.1_8624
lcl|NT_033779.5_cds_NP_609466.1_8623	lcl|NT_033779.5_cds_NP_001285817.1_8625
lcl|NT_033779.5_cds_NP_722612.1_5522	lcl|NT_033779.5_cds_NP_722613.1_5523
lcl|NT_033779.5_cds_NP_722612.1_5522	lcl|NT_033779.5_cds_NP_001162841.1_5524
lcl|NT_033779.5_cds_NP_722612.1_5522	lcl|NT_033779.5_cds_NP_001162842.1_5525
lcl|NT_033779.5_cds_NP_722612.1_5522	lcl|NT_033779.5_cds_NP_001245815.1_5526
lcl|NT_033779.5_cds_NP_722612.1_5522	lcl|NT_033779.5_cds_NP_001259792.1_5527
lcl|NT_033779.5_cds_NP_722612.1_5522	lcl|NT_033779.5_cds_NP_001259795.1_5528
lcl|NT_033779.5_cds_NP_722612.1_5522	lcl|NT_033779.5_cds_NP_001259796.1_5529
lcl|NT_033777.3_cds_NP_650922.1_27523	lcl|NT_033777.3_cds_NP_732566.1_27524
lcl|NT_033777.3_cds_NP_650922.1_27523	lcl|NT_033777.3_cds_NP_001287433.1_27525
lcl|NT_033779.5_cds_NP_476605.1_9715	lcl|NT_033779.5_cds_NP_001285976.1_9716
lcl|NT_037436.4_cds_NP_730449.1_22256	lcl|NT_037436.4_cds_NP_730450.1_22257
lcl|NT_037436.4_cds_NP_730449.1_22256	lcl|NT_037436.4_cds_NP_524166.2_22258
lcl|NT_037436.4_cds_NP_730449.1_22256	lcl|NT_037436.4_cds_NP_001262064.1_22259
lcl|NT_033779.5_cds_NP_001259841.1_5691	lcl|NT_033779.5_cds_NP_523448.2_5692
lcl|NC_004354.4_cds_NP_001188671.1_4806	lcl|NC_004354.4_cds_NP_001245753.1_4807
lcl|NC_004354.4_cds_NP_001188671.1_4806	lcl|NC_004354.4_cds_NP_001245754.1_4808
lcl|NT_037436.4_cds_NP_001261732.1_20496	lcl|NT_037436.4_cds_NP_001287040.1_20497
lcl|NT_033779.5_cds_NP_723435.1_8027	lcl|NT_033779.5_cds_NP_001260274.1_8028
lcl|NT_033779.5_cds_NP_723435.1_8027	lcl|NT_033779.5_cds_NP_001260275.1_8029
lcl|NT_033779.5_cds_NP_724192.1_10409	lcl|NT_033779.5_cds_NP_001260577.1_10410
lcl|NT_033777.3_cds_NP_477476.1_24542	lcl|NT_033777.3_cds_NP_001262399.1_24543
lcl|NT_037436.4_cds_NP_001163490.1_22834	lcl|NT_037436.4_cds_NP_730667.3_22835
lcl|NT_033777.3_cds_NP_788722.1_28150	lcl|NT_033777.3_cds_NP_788723.1_28151
lcl|NT_033777.3_cds_NP_788722.1_28150	lcl|NT_033777.3_cds_NP_001247253.1_28152
lcl|NT_033777.3_cds_NP_788722.1_28150	lcl|NT_033777.3_cds_NP_001247255.1_28153
lcl|NT_037436.4_cds_NP_649262.1_22583	lcl|NT_037436.4_cds_NP_001189143.1_22584
lcl|NT_033777.3_cds_NP_733456.1_30404	lcl|NT_033777.3_cds_NP_001247392.1_30405
lcl|NT_033777.3_cds_NP_001014650.2_28512	lcl|NT_033777.3_cds_NP_001262905.1_28513
lcl|NC_004354.4_cds_NP_001188603.1_4042	lcl|NC_004354.4_cds_NP_001188632.1_4043
lcl|NT_033779.5_cds_NP_724195.1_10420	lcl|NT_033779.5_cds_NP_724196.1_10421
lcl|NT_033779.5_cds_NP_724195.1_10420	lcl|NT_033779.5_cds_NP_001260581.1_10422
lcl|NT_037436.4_cds_NP_001137864.1_17414	lcl|NT_037436.4_cds_NP_001137865.1_17415
lcl|NC_004354.4_cds_NP_001245552.1_1528	lcl|NC_004354.4_cds_NP_001245553.1_1529
lcl|NT_037436.4_cds_NP_649168.2_22346	lcl|NT_037436.4_cds_NP_730476.1_22347
lcl|NT_037436.4_cds_NP_649168.2_22346	lcl|NT_037436.4_cds_NP_001163479.1_22348
lcl|NT_037436.4_cds_NP_649168.2_22346	lcl|NT_037436.4_cds_NP_001287125.1_22349
lcl|NC_004354.4_cds_NP_726846.1_842	lcl|NC_004354.4_cds_NP_726847.2_843
lcl|NT_033779.5_cds_NP_523486.1_7073	lcl|NT_033779.5_cds_NP_723140.1_7074
lcl|NT_033779.5_cds_NP_523486.1_7073	lcl|NT_033779.5_cds_NP_001245908.1_7075
lcl|NT_033779.5_cds_NP_523486.1_7073	lcl|NT_033779.5_cds_NP_001245909.1_7076
lcl|NT_033779.5_cds_NP_523486.1_7073	lcl|NT_033779.5_cds_NP_001245910.1_7077
lcl|NT_033779.5_cds_NP_523486.1_7073	lcl|NT_033779.5_cds_NP_001285649.1_7078
lcl|NT_033777.3_cds_NP_524587.1_30029	lcl|NT_033777.3_cds_NP_001287605.1_30030
lcl|NT_033779.5_cds_NP_477341.2_10362	lcl|NT_033779.5_cds_NP_001260567.1_10363
